GEOID10,race,sex,age,age_v
391119666004112,1,1,18,65
391119666004112,1,2,19,67
391119666004112,1,1,20,73
391119666004112,1,2,21,76
391119666004112,1,2,21,78
391119666004112,1,2,22,83
391119666004113,1,1,12,43
391119666004113,1,2,14,50
391119666004115,1,1,1,0
391119666004115,1,2,1,3
391119666004115,1,2,1,2
391119666004115,1,1,3,11
391119666004115,1,2,3,13
391119666004115,1,1,10,33
391119666004115,1,1,10,32
391119666004115,1,2,10,31
391119666004115,1,2,17,63
391119666004116,1,2,1,0
391119666004116,1,1,2,8
391119666004116,1,2,8,22
391119666004116,1,1,9,26
391119666004116,1,2,9,27
391119666004116,1,1,10,32
391119666004116,1,2,15,55
391119666004116,1,2,15,57
391119666004116,1,1,20,70
391119666004117,1,2,20,73
391119666004117,1,1,21,78
391119666004118,1,1,1,0
391119666004118,1,2,6,20
391119666004118,1,2,6,20
391119666004118,1,2,9,26
391119666004118,1,1,10,31
391119666004118,1,2,14,53
391119666004118,1,2,14,50
391119666004118,1,1,20,72
391119666004118,1,1,20,70
391119666004120,1,1,3,10
391119666004120,1,1,12,41
391119666004120,1,2,12,42
391119666004120,1,2,16,60
391119666004120,1,1,18,65
391119666004120,1,2,18,65
391119666004120,1,2,19,67
391119666004120,1,2,20,72
391119666004120,1,1,21,77
391119666004120,1,1,21,78
391119666004121,1,2,11,35
391119666004121,1,1,12,40
391119666004121,1,1,14,51
391119666004121,1,2,14,52
391119666004121,1,2,21,75
391119666004121,1,2,21,75
391119666004122,1,1,4,16
391119666004122,1,1,4,15
391119666004122,1,2,11,36
391119666004122,1,1,12,42
391119666004122,1,2,12,41
391119666004122,1,1,13,45
391119666004122,1,2,18,65
391119666004122,1,1,22,83
391119666004125,1,1,5,18
391119666004125,1,2,13,45
391119666004126,1,1,1,3
391119666004126,1,1,2,8
391119666004126,1,1,8,23
391119666004126,1,1,9,26
391119666004126,1,2,10,30
391119666004126,1,1,11,37
391119666004126,1,2,14,51
391119666004127,1,2,20,71
391119666004127,1,2,23,85
391119666004128,1,2,17,63
391119666004128,1,1,18,65
391119666004129,1,1,1,2
391119666004129,1,2,1,2
391119666004129,1,1,5,18
391119666004129,1,2,8,23
391119666004129,1,1,9,28
391119666004129,1,2,9,28
391119666004129,1,1,13,46
391119666004129,1,2,13,47
391119666004130,1,2,4,16
391119666004130,1,2,14,53
391119666004130,1,1,15,55
391119666004130,1,2,15,55
391119666004130,1,1,20,73
391119666004131,1,2,1,0
391119666004131,7,1,1,3
391119666004131,7,2,1,2
391119666004131,1,2,2,5
391119666004131,7,1,2,5
391119666004131,7,1,2,6
391119666004131,1,1,3,12
391119666004131,7,2,9,27
391119666004131,1,1,10,30
391119666004131,1,1,10,33
391119666004131,1,2,12,42
391119666004132,1,2,12,40
391119666004132,1,1,17,63
391119666004132,1,2,17,63
391119666004133,1,2,1,0
391119666004133,1,2,10,30
391119666004133,1,1,11,37
391119666004133,1,1,12,43
391119666004133,1,1,15,57
391119666004133,1,2,18,65
391119666004133,1,2,18,65
391119666004133,1,1,19,67
391119666004134,1,2,14,51
391119666004135,1,2,12,43
391119666004135,1,1,19,68
391119666004135,1,2,19,68
391119666004135,1,1,20,72
391119666004135,1,2,20,71
391119666004135,1,2,21,75
391119666004135,1,1,23,85
391119666004136,1,2,15,56
391119666004136,1,1,18,65
391119666004137,1,2,18,65
391119666004137,1,1,20,73
391119667001000,1,1,1,2
391119667001000,1,1,1,1
391119667001000,1,2,1,2
391119667001000,1,1,2,5
391119667001000,1,1,2,6
391119667001000,1,1,2,5
391119667001000,1,1,2,6
391119667001000,1,1,2,6
391119667001000,1,2,2,6
391119667001000,1,2,3,12
391119667001000,1,2,3,10
391119667001000,1,2,3,11
391119667001000,1,1,4,16
391119667001000,1,1,9,26
391119667001000,1,2,9,27
391119667001000,1,2,9,25
391119667001000,1,1,10,32
391119667001000,1,1,10,30
391119667001000,1,2,10,32
391119667001000,1,1,11,37
391119667001000,1,1,12,43
391119667001000,1,2,12,40
391119667001000,1,2,12,43
391119667001000,1,1,13,47
391119667001000,1,1,15,56
391119667001000,1,1,15,58
391119667001000,1,2,15,55
391119667001000,1,2,15,58
391119667001000,1,2,15,58
391119667001000,1,2,16,60
391119667001000,1,2,16,60
391119667001000,1,1,17,63
391119667001000,1,1,19,67
391119667001000,1,1,19,67
391119667001000,1,2,21,75
391119667001003,1,2,1,2
391119667001003,1,2,1,2
391119667001003,1,2,11,37
391119667001003,1,1,16,60
391119667001004,1,1,2,6
391119667001004,1,2,2,8
391119667001004,1,1,11,37
391119667001004,1,2,11,37
391119667001005,1,1,1,2
391119667001005,1,1,1,3
391119667001005,1,2,1,0
391119667001005,1,1,2,7
391119667001005,1,1,2,5
391119667001005,1,2,2,7
391119667001005,1,2,2,6
391119667001005,1,2,3,13
391119667001005,1,1,4,15
391119667001005,1,1,4,15
391119667001005,1,1,4,15
391119667001005,1,2,4,16
391119667001005,1,1,6,20
391119667001005,1,1,6,20
391119667001005,1,1,6,20
391119667001005,1,1,9,28
391119667001005,1,2,9,27
391119667001005,1,2,9,26
391119667001005,1,1,10,32
391119667001005,1,1,10,32
391119667001005,1,1,10,33
391119667001005,1,2,10,31
391119667001005,1,2,10,32
391119667001005,1,1,12,43
391119667001005,1,2,12,41
391119667001005,1,1,13,48
391119667001005,1,1,13,47
391119667001005,1,2,13,46
391119667001005,1,2,13,46
391119667001005,1,1,14,51
391119667001005,1,1,14,50
391119667001005,1,2,14,50
391119667001005,1,2,14,51
391119667001005,1,1,15,55
391119667001005,1,1,15,56
391119667001005,1,1,16,60
391119667001005,1,2,17,63
391119667001005,1,1,18,65
391119667001005,1,2,18,65
391119667001005,1,1,19,68
391119667001005,1,2,19,67
391119667001005,1,2,19,67
391119667001005,1,1,20,72
391119667001005,1,1,21,75
391119667001005,1,1,22,82
391119667001005,1,1,22,81
391119667001005,1,1,23,85
391119667001006,1,2,23,87
391119667001007,1,1,1,0
391119667001007,1,1,1,0
391119667001007,1,2,1,2
391119667001007,1,1,2,6
391119667001007,1,2,8,23
391119667001007,1,1,9,25
391119667001007,1,1,9,25
391119667001007,1,1,10,33
391119667001007,1,2,10,30
391119667001007,1,1,15,56
391119667001007,1,2,15,58
391119667001008,1,1,3,11
391119667001008,1,1,4,16
391119667001008,1,2,12,42
391119667001008,1,1,13,46
391119667001009,1,1,1,3
391119667001009,1,2,7,21
391119667001009,1,1,8,22
391119667001009,1,1,11,35
391119667001009,1,2,11,36
391119667001009,1,2,11,38
391119667001009,1,1,13,46
391119667001009,1,1,13,48
391119667001009,1,2,13,45
391119667001009,1,1,15,58
391119667001009,1,2,15,55
391119667001009,1,1,16,60
391119667001009,1,2,23,90
391119667001010,1,2,4,16
391119667001010,1,1,8,22
391119667001010,1,2,13,46
391119667001010,1,1,15,56
391119667001010,1,1,15,57
391119667001010,1,2,15,57
391119667001010,1,2,16,60
391119667001010,1,2,18,65
391119667001010,1,2,18,65
391119667001010,1,1,19,67
391119667001010,1,2,19,67
391119667001010,1,1,20,72
391119667001010,1,1,20,70
391119667001013,1,1,1,2
391119667001013,1,1,1,2
391119667001013,1,1,1,1
391119667001013,1,1,1,1
391119667001013,1,1,1,0
391119667001013,1,1,1,3
391119667001013,1,1,1,3
391119667001013,1,1,1,3
391119667001013,1,1,1,1
391119667001013,1,1,1,3
391119667001013,1,2,1,0
391119667001013,1,2,1,0
391119667001013,1,2,1,2
391119667001013,1,2,1,1
391119667001013,1,2,1,2
391119667001013,2,1,1,1
391119667001013,2,1,1,3
391119667001013,2,2,1,1
391119667001013,2,2,1,0
391119667001013,1,1,2,7
391119667001013,1,1,2,5
391119667001013,1,1,2,8
391119667001013,1,2,2,5
391119667001013,1,2,2,5
391119667001013,1,1,3,11
391119667001013,1,1,3,10
391119667001013,1,1,3,13
391119667001013,1,1,3,12
391119667001013,1,2,3,12
391119667001013,1,2,3,13
391119667001013,1,1,4,15
391119667001013,1,1,4,16
391119667001013,1,1,4,16
391119667001013,1,2,6,20
391119667001013,1,1,9,28
391119667001013,1,1,9,27
391119667001013,1,1,9,27
391119667001013,1,1,9,28
391119667001013,1,2,9,27
391119667001013,1,2,9,26
391119667001013,1,2,9,28
391119667001013,1,2,9,26
391119667001013,1,2,9,25
391119667001013,1,1,11,36
391119667001013,1,1,11,37
391119667001013,1,2,11,35
391119667001013,1,2,11,36
391119667001013,1,1,12,40
391119667001013,1,2,12,41
391119667001013,1,1,13,46
391119667001013,1,2,13,46
391119667001013,1,2,13,47
391119667001013,1,1,14,52
391119667001013,1,2,23,94
391119667001013,1,2,23,93
391119667001014,1,2,1,0
391119667001014,1,1,2,6
391119667001014,1,1,9,27
391119667001014,1,2,9,26
391119667001014,1,2,13,46
391119667001014,1,1,14,51
391119667001015,1,1,1,3
391119667001015,1,2,1,0
391119667001015,1,1,2,6
391119667001015,1,2,2,8
391119667001015,1,2,6,20
391119667001015,1,1,8,23
391119667001015,1,2,8,23
391119667001015,1,1,9,26
391119667001015,1,2,9,25
391119667001015,1,1,10,31
391119667001015,1,1,10,32
391119667001015,1,2,10,33
391119667001015,1,1,11,35
391119667001015,1,2,13,47
391119667001015,1,2,13,48
391119667001015,1,1,14,53
391119667001015,1,1,14,53
391119667001015,1,1,15,57
391119667001015,1,2,15,58
391119667001015,1,2,15,57
391119667001015,1,2,16,60
391119667001015,1,1,18,65
391119667001015,1,2,19,68
391119667001015,1,2,19,68
391119667001015,1,1,20,70
391119667001017,1,1,1,1
391119667001017,1,1,1,2
391119667001017,1,2,1,1
391119667001017,7,1,1,1
391119667001017,1,1,2,8
391119667001017,1,2,2,6
391119667001017,1,2,2,8
391119667001017,1,2,2,7
391119667001017,1,1,3,13
391119667001017,1,1,3,12
391119667001017,1,1,3,12
391119667001017,1,2,3,13
391119667001017,1,2,3,11
391119667001017,1,2,4,15
391119667001017,1,2,4,16
391119667001017,1,2,4,16
391119667001017,1,2,4,15
391119667001017,1,1,5,18
391119667001017,1,2,5,18
391119667001017,1,2,5,18
391119667001017,1,2,5,18
391119667001017,1,1,6,20
391119667001017,1,2,6,20
391119667001017,1,2,6,20
391119667001017,1,1,7,21
391119667001017,1,2,7,21
391119667001017,1,1,9,26
391119667001017,1,2,12,42
391119667001017,1,1,14,52
391119667001017,1,1,14,50
391119667001017,1,1,14,53
391119667001017,1,2,14,52
391119667001017,1,2,14,53
391119667001017,1,2,14,50
391119667001017,1,2,14,52
391119667001017,1,2,14,52
391119667001017,1,1,15,58
391119667001017,1,1,15,56
391119667001017,1,1,15,57
391119667001017,1,2,15,57
391119667001017,1,2,19,68
391119667001017,1,2,22,83
391119667001017,1,1,23,99
391119667001018,1,1,3,12
391119667001018,1,2,3,12
391119667001018,1,2,3,12
391119667001018,1,1,4,16
391119667001018,1,1,5,18
391119667001018,1,2,6,20
391119667001018,1,2,7,21
391119667001018,1,2,7,21
391119667001018,1,1,13,45
391119667001018,1,2,13,48
391119667001018,1,2,14,51
391119667001018,1,1,15,57
391119667001020,1,1,9,26
391119667001020,1,2,12,41
391119667001020,1,1,15,56
391119667001022,1,2,1,1
391119667001022,1,2,1,0
391119667001022,1,1,9,27
391119667001022,1,2,9,25
391119667001022,1,2,13,45
391119667001022,1,1,15,55
391119667001024,1,1,1,0
391119667001024,1,1,1,1
391119667001024,1,2,1,3
391119667001024,1,2,1,0
391119667001024,1,2,1,3
391119667001024,1,1,2,6
391119667001024,1,1,2,8
391119667001024,1,1,2,8
391119667001024,1,1,2,8
391119667001024,1,1,2,8
391119667001024,1,2,2,8
391119667001024,1,1,3,10
391119667001024,1,2,9,25
391119667001024,1,1,10,32
391119667001024,1,1,10,32
391119667001024,1,2,10,32
391119667001025,1,1,1,2
391119667001025,1,1,1,3
391119667001025,1,2,1,3
391119667001025,1,2,1,2
391119667001025,1,2,1,0
391119667001025,1,2,2,7
391119667001025,1,2,8,22
391119667001025,1,2,8,22
391119667001025,1,2,8,23
391119667001025,1,1,9,28
391119667001025,1,1,9,25
391119667001025,1,2,9,26
391119667001025,1,2,10,31
391119667001027,1,1,1,0
391119667001027,1,2,1,2
391119667001027,7,1,1,2
391119667001027,1,2,2,5
391119667001027,1,2,2,8
391119667001027,7,2,2,8
391119667001027,1,1,3,12
391119667001027,1,1,3,13
391119667001027,1,1,3,10
391119667001027,1,2,3,13
391119667001027,1,2,3,11
391119667001027,1,2,4,15
391119667001027,1,1,5,18
391119667001027,1,2,5,18
391119667001027,1,1,6,20
391119667001027,1,1,9,25
391119667001027,1,2,9,27
391119667001027,4,2,9,25
391119667001027,1,1,10,32
391119667001027,1,1,10,31
391119667001027,1,2,10,30
391119667001027,1,1,11,38
391119667001027,1,2,11,38
391119667001027,1,1,12,42
391119667001027,1,1,13,45
391119667001027,1,2,13,46
391119667001027,1,1,14,52
391119667001027,1,1,14,52
391119667001027,1,2,14,50
391119667001027,1,2,19,67
391119667001027,1,1,20,72
391119667001027,1,1,20,73
391119667001027,1,2,20,72
391119667001027,1,2,21,76
391119667001027,1,1,22,81
391119667001028,1,1,1,1
391119667001028,1,1,1,3
391119667001028,1,1,1,3
391119667001028,1,2,1,1
391119667001028,1,2,1,1
391119667001028,1,1,2,7
391119667001028,1,1,2,8
391119667001028,1,1,2,5
391119667001028,1,2,2,5
391119667001028,1,2,2,8
391119667001028,1,1,3,11
391119667001028,1,1,3,11
391119667001028,1,2,3,12
391119667001028,1,1,5,18
391119667001028,1,2,5,18
391119667001028,1,2,5,18
391119667001028,1,2,5,18
391119667001028,1,1,7,21
391119667001028,1,1,7,21
391119667001028,1,1,8,22
391119667001028,1,1,9,28
391119667001028,1,1,10,30
391119667001028,1,1,10,33
391119667001028,1,2,10,31
391119667001028,1,2,10,32
391119667001028,1,2,13,47
391119667001028,1,1,14,51
391119667001028,1,1,14,50
391119667001028,1,2,14,51
391119667001028,1,1,15,55
391119667001028,1,1,15,55
391119667001028,1,2,16,60
391119667001028,1,1,18,65
391119667001028,1,2,18,65
391119667001028,1,1,19,67
391119667001028,1,1,22,80
391119667001030,1,1,1,2
391119667001030,1,1,1,2
391119667001030,1,2,1,2
391119667001030,1,2,1,2
391119667001030,1,1,2,5
391119667001030,1,1,2,8
391119667001030,1,1,4,16
391119667001030,1,1,5,18
391119667001030,1,1,9,27
391119667001030,1,2,9,25
391119667001030,1,2,9,26
391119667001030,1,1,10,33
391119667001030,1,1,10,32
391119667001030,1,2,10,30
391119667001030,1,2,10,33
391119667001030,1,1,12,43
391119667001030,1,2,12,40
391119667001030,1,1,13,45
391119667001030,1,1,13,47
391119667001030,1,2,13,47
391119667001030,1,1,15,55
391119667001030,1,1,15,56
391119667001030,1,2,15,55
391119667001030,1,1,16,60
391119667001030,1,2,16,60
391119667001030,1,2,16,60
391119667001030,1,1,20,73
391119667001032,1,1,1,2
391119667001032,1,1,1,1
391119667001032,1,2,1,0
391119667001032,1,2,1,1
391119667001032,1,2,1,3
391119667001032,1,2,1,3
391119667001032,1,1,2,8
391119667001032,1,2,2,6
391119667001032,1,2,2,6
391119667001032,1,2,2,5
391119667001032,1,2,2,6
391119667001032,1,1,3,10
391119667001032,1,1,3,13
391119667001032,1,2,3,13
391119667001032,1,2,3,11
391119667001032,1,2,3,10
391119667001032,1,2,3,12
391119667001032,1,1,4,15
391119667001032,1,1,4,15
391119667001032,1,2,4,16
391119667001032,1,2,4,16
391119667001032,1,2,5,18
391119667001032,1,1,6,20
391119667001032,1,1,9,28
391119667001032,1,2,9,26
391119667001032,1,2,9,26
391119667001032,1,1,10,30
391119667001032,1,1,11,37
391119667001032,1,1,11,37
391119667001032,1,2,11,37
391119667001032,1,2,11,36
391119667001032,1,1,12,40
391119667001032,1,1,12,40
391119667001032,1,2,12,42
391119667001032,1,1,13,46
391119667001032,1,2,13,45
391119667001032,1,1,14,50
391119667001032,1,2,14,52
391119667001032,1,1,15,56
391119667001032,1,1,15,58
391119667001032,1,2,15,58
391119667001032,1,2,15,58
391119667001032,1,1,17,63
391119667001032,1,2,17,62
391119667001032,1,1,18,65
391119667001032,1,2,18,65
391119667001032,1,1,20,70
391119667001032,1,2,21,78
391119667001032,1,2,21,78
391119667001032,1,1,22,83
391119667001032,1,2,22,83
391119667001034,1,1,2,5
391119667001034,1,1,3,10
391119667001034,1,2,3,13
391119667001034,1,2,3,12
391119667001034,1,1,10,30
391119667001034,1,1,11,38
391119667001034,1,2,11,38
391119667001034,1,2,13,45
391119667001034,1,1,14,50
391119667001034,1,2,17,62
391119667001034,1,2,17,62
391119667001034,1,1,18,65
391119667001034,1,1,20,70
391119667001035,1,1,3,11
391119667001035,1,2,4,15
391119667001035,1,1,12,43
391119667001035,1,2,12,42
391119667001035,1,2,13,46
391119667001035,1,1,15,56
391119667001036,1,2,3,13
391119667001036,1,1,11,36
391119667001036,1,2,11,38
391119667001036,1,1,14,51
391119667001036,1,1,21,77
391119667001036,1,2,22,81
391119667001038,1,2,3,13
391119667001038,1,2,4,16
391119667001038,1,2,11,38
391119667001038,1,1,12,40
391119667001038,1,1,12,42
391119667001038,1,1,14,51
391119667001038,1,2,15,55
391119667001038,1,1,19,68
391119667001038,1,2,19,67
391119667001039,1,2,2,7
391119667001039,1,1,3,11
391119667001039,1,1,4,15
391119667001039,1,1,4,16
391119667001039,1,1,11,36
391119667001039,1,2,11,35
391119667001039,1,1,12,42
391119667001039,1,1,13,45
391119667001039,1,2,13,47
391119667001039,1,2,13,48
391119667001039,1,1,16,60
391119667001039,1,2,16,60
391119667001039,1,2,17,62
391119667001039,1,2,17,62
391119667001039,1,1,18,65
391119667001039,1,1,19,68
391119667001039,1,1,19,68
391119667001039,1,2,19,68
391119667001039,1,2,20,71
391119667001041,1,2,1,0
391119667001041,1,2,2,6
391119667001041,1,1,3,11
391119667001041,1,2,4,16
391119667001041,1,1,5,18
391119667001041,1,2,8,22
391119667001041,1,2,10,31
391119667001041,1,1,11,37
391119667001041,1,2,11,36
391119667001041,1,1,12,41
391119667001041,1,1,14,50
391119667001041,1,2,14,51
391119667001041,1,2,17,62
391119667001043,1,2,14,51
391119667001043,1,1,17,63
391119667001046,1,2,3,13
391119667001046,1,2,4,16
391119667001046,1,2,11,36
391119667001046,1,1,12,41
391119667001048,1,2,5,18
391119667001048,1,2,6,20
391119667001048,1,1,8,22
391119667001048,1,1,14,50
391119667001048,1,1,14,53
391119667001048,1,2,14,53
391119667001050,1,1,5,18
391119667001050,1,1,11,36
391119667001050,1,2,11,37
391119667001050,1,1,15,55
391119667001050,1,2,15,58
391119667001050,1,2,15,57
391119667001050,1,1,17,62
391119667001051,1,2,1,1
391119667001051,1,1,2,6
391119667001051,1,2,2,6
391119667001051,1,2,11,38
391119667001051,1,1,12,40
391119667001052,1,2,3,13
391119667001052,1,2,3,13
391119667001052,1,1,4,16
391119667001052,1,1,10,31
391119667001052,1,2,10,33
391119667001052,1,1,12,40
391119667001052,1,2,12,41
391119667001052,1,2,18,65
391119667001052,1,1,19,68
391119667001054,1,1,11,36
391119667001055,1,2,2,8
391119667001055,1,2,3,12
391119667001055,1,1,5,18
391119667001055,1,2,5,18
391119667001055,1,1,9,28
391119667001055,1,1,11,38
391119667001055,1,2,11,35
391119667001055,1,1,14,50
391119667001055,1,2,16,60
391119667001055,1,1,20,73
391119667001056,1,1,9,27
391119667001056,1,1,20,71
391119667001056,1,2,20,73
391119667001059,1,2,10,31
391119667001059,1,1,12,43
391119667001059,1,1,13,45
391119667001059,1,1,15,55
391119667001059,1,2,15,57
391119667001059,1,2,15,58
391119667001059,1,2,19,68
391119667001060,1,1,1,3
391119667001060,1,1,1,2
391119667001060,1,1,1,3
391119667001060,1,2,1,3
391119667001060,1,1,8,22
391119667001060,1,2,8,22
391119667001060,1,1,20,71
391119667001060,1,1,20,71
391119667001060,1,2,20,71
391119667001061,7,2,14,53
391119667001061,1,1,17,62
391119667001062,1,1,1,3
391119667001062,1,1,4,15
391119667001062,1,1,5,18
391119667001062,1,2,9,27
391119667001062,1,1,10,33
391119667001062,1,1,11,38
391119667001062,1,2,11,38
391119667001062,1,2,22,81
391119667001063,1,1,12,43
391119667001063,1,2,15,56
391119667001063,1,1,20,70
391119667001064,1,1,1,0
391119667001064,1,1,1,2
391119667001064,1,1,2,8
391119667001064,1,1,2,8
391119667001064,1,1,2,6
391119667001064,1,2,3,12
391119667001064,1,1,4,15
391119667001064,1,2,8,22
391119667001064,1,2,8,23
391119667001064,1,2,9,27
391119667001064,1,1,10,32
391119667001064,1,1,10,30
391119667001064,1,1,11,38
391119667001064,1,2,11,35
391119667001064,1,1,12,43
391119667001064,1,1,13,45
391119667001064,1,2,13,46
391119667001064,1,1,14,51
391119667001064,1,1,14,53
391119667001064,1,2,17,62
391119667001064,1,2,18,65
391119667001064,1,1,19,67
391119667001064,1,2,22,81
391119667001066,1,1,13,45
391119667001066,1,2,13,45
391119667001073,1,1,1,2
391119667001073,1,2,1,2
391119667001073,1,2,2,8
391119667001073,1,1,3,12
391119667001073,1,1,3,13
391119667001073,1,2,3,10
391119667001073,1,1,4,16
391119667001073,1,1,7,21
391119667001073,1,1,9,25
391119667001073,1,2,10,33
391119667001073,1,1,12,42
391119667001073,1,1,13,45
391119667001073,1,2,13,47
391119667001073,1,1,15,58
391119667001073,1,2,15,57
391119667001073,1,1,20,72
391119667001073,1,2,20,71
391119667001076,1,1,17,62
391119667001076,1,2,17,63
391119667001079,1,1,2,5
391119667001079,1,2,3,12
